Column1,time,Room,Day,Class,Enrollment,Instructor,Str_Start,Str_End
635,17:30,2650,Thursday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
636,18:00,2650,Thursday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
637,18:30,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
638,19:00,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
639,19:30,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
640,20:00,2650,Thursday,N/A,0,N/A,N/A,N/A
641,20:30,2650,Thursday,N/A,0,N/A,N/A,N/A
642,21:00,2650,Thursday,N/A,0,N/A,N/A,N/A
643,21:30,2650,Thursday,,0,,N/A,N/A
560,8:00,2650,Friday,,0,,N/A,N/A
561,8:30,2650,Friday,N/A,0,N/A,N/A,N/A
562,9:00,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,Elissa Weeden,9:00,9:50
563,9:30,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,Elissa Weeden,9:00,9:50
564,10:00,2650,Friday,ISTE( 724)-DataWarehousing,9,Jai Kang,10:00,10:50
565,10:30,2650,Friday,ISTE( 724)-DataWarehousing,9,Jai Kang,10:00,10:50
566,11:00,2650,Friday,ISTE( 330)-DatabaseConnectivityAndAccess,26,Jim Habermas,11:00,11:50
567,11:30,2650,Friday,ISTE( 330)-DatabaseConnectivityAndAccess,26,Jim Habermas,11:00,11:50
568,12:00,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Jim Habermas,12:00,12:50
569,12:30,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Jim Habermas,12:00,12:50
570,13:00,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,David Patric,13:00,13:50
571,13:30,2650,Friday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,David Patric,13:00,13:50
572,14:00,2650,Friday,ISTE( 432)-DatabaseApplicationDevelopment,13,Michael McQuaid,14:00,14:50
573,14:30,2650,Friday,ISTE( 432)-DatabaseApplicationDevelopment,13,Michael McQuaid,14:00,14:50
574,15:00,2650,Friday,N/A,0,N/A,N/A,N/A
575,15:30,2650,Friday,N/A,0,N/A,N/A,N/A
576,16:00,2650,Friday,N/A,0,N/A,N/A,N/A
577,16:30,2650,Friday,N/A,0,N/A,N/A,N/A
578,17:00,2650,Friday,N/A,0,N/A,N/A,N/A
579,17:30,2650,Friday,N/A,0,N/A,N/A,N/A
580,18:00,2650,Friday,N/A,0,N/A,N/A,N/A
581,18:30,2650,Friday,N/A,0,N/A,N/A,N/A
582,19:00,2650,Friday,N/A,0,N/A,N/A,N/A
583,19:30,2650,Friday,N/A,0,N/A,N/A,N/A
584,20:00,2650,Friday,N/A,0,N/A,N/A,N/A
585,20:30,2650,Friday,N/A,0,N/A,N/A,N/A
586,21:00,2650,Friday,N/A,0,N/A,N/A,N/A
587,21:30,2650,Friday,,0,,N/A,N/A
728,8:00,3510,Monday,,0,,N/A,N/A
729,8:30,3510,Monday,N/A,0,N/A,N/A,N/A
730,9:00,3510,Monday,N/A,0,N/A,N/A,N/A
731,9:30,3510,Monday,N/A,0,N/A,N/A,N/A
732,10:00,3510,Monday,N/A,0,N/A,N/A,N/A
733,10:30,3510,Monday,N/A,0,N/A,N/A,N/A
734,11:00,3510,Monday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
735,11:30,3510,Monday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
736,12:00,3510,Monday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
737,12:30,3510,Monday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
738,13:00,3510,Monday,N/A,0,N/A,N/A,N/A
739,13:30,3510,Monday,N/A,0,N/A,N/A,N/A
740,14:00,3510,Monday,N/A,0,N/A,N/A,N/A
741,14:30,3510,Monday,N/A,0,N/A,N/A,N/A
742,15:00,3510,Monday,N/A,0,N/A,N/A,N/A
743,15:30,3510,Monday,N/A,0,N/A,N/A,N/A
744,16:00,3510,Monday,N/A,0,N/A,N/A,N/A
745,16:30,3510,Monday,N/A,0,N/A,N/A,N/A
746,17:00,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
747,17:30,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
748,18:00,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
749,18:30,3510,Monday,N/A,0,N/A,N/A,N/A
750,19:00,3510,Monday,N/A,0,N/A,N/A,N/A
751,19:30,3510,Monday,N/A,0,N/A,N/A,N/A
752,20:00,3510,Monday,N/A,0,N/A,N/A,N/A
753,20:30,3510,Monday,N/A,0,N/A,N/A,N/A
754,21:00,3510,Monday,N/A,0,N/A,N/A,N/A
755,21:30,3510,Monday,,0,,N/A,N/A
784,8:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
785,8:30,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
786,9:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
787,9:30,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
788,10:00,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
789,10:30,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
790,11:00,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
791,11:30,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
792,12:00,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
793,12:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
794,13:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
795,13:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
796,14:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
797,14:30,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
798,15:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
799,15:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
800,16:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
801,16:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
802,17:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
803,17:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
804,18:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
805,18:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
806,19:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
807,19:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
808,20:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
809,20:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
810,21:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
811,21:30,3510,Tuesday,,0,,N/A,N/A
812,8:00,3510,Wednesday,,0,,N/A,N/A
813,8:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
814,9:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
815,9:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
816,10:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
817,10:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
818,11:00,3510,Wednesday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
819,11:30,3510,Wednesday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
820,12:00,3510,Wednesday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
821,12:30,3510,Wednesday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
822,13:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
823,13:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
824,14:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
825,14:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
826,15:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
827,15:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
828,16:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
829,16:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
830,17:00,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
831,17:30,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
832,18:00,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
833,18:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
834,19:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
835,19:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
836,20:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
837,20:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
838,21:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
839,21:30,3510,Wednesday,,0,,N/A,N/A
756,8:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
757,8:30,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
758,9:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
759,9:30,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
760,10:00,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
761,10:30,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
762,11:00,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
763,11:30,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
764,12:00,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
765,12:30,3510,Thursday,N/A,0,N/A,N/A,N/A
766,13:00,3510,Thursday,N/A,0,N/A,N/A,N/A
767,13:30,3510,Thursday,N/A,0,N/A,N/A,N/A
768,14:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
769,14:30,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
770,15:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
771,15:30,3510,Thursday,N/A,0,N/A,N/A,N/A
772,16:00,3510,Thursday,N/A,0,N/A,N/A,N/A
773,16:30,3510,Thursday,N/A,0,N/A,N/A,N/A
774,17:00,3510,Thursday,N/A,0,N/A,N/A,N/A
775,17:30,3510,Thursday,N/A,0,N/A,N/A,N/A
776,18:00,3510,Thursday,N/A,0,N/A,N/A,N/A
777,18:30,3510,Thursday,N/A,0,N/A,N/A,N/A
778,19:00,3510,Thursday,N/A,0,N/A,N/A,N/A
779,19:30,3510,Thursday,N/A,0,N/A,N/A,N/A
780,20:00,3510,Thursday,N/A,0,N/A,N/A,N/A
781,20:30,3510,Thursday,N/A,0,N/A,N/A,N/A
782,21:00,3510,Thursday,N/A,0,N/A,N/A,N/A
783,21:30,3510,Thursday,,0,,N/A,N/A
700,8:00,3510,Friday,,0,,N/A,N/A
701,8:30,3510,Friday,N/A,0,N/A,N/A,N/A
702,9:00,3510,Friday,N/A,0,N/A,N/A,N/A
703,9:30,3510,Friday,N/A,0,N/A,N/A,N/A
704,10:00,3510,Friday,N/A,0,N/A,N/A,N/A
705,10:30,3510,Friday,N/A,0,N/A,N/A,N/A
706,11:00,3510,Friday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
707,11:30,3510,Friday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
708,12:00,3510,Friday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
709,12:30,3510,Friday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
710,13:00,3510,Friday,N/A,0,N/A,N/A,N/A
711,13:30,3510,Friday,N/A,0,N/A,N/A,N/A
712,14:00,3510,Friday,N/A,0,N/A,N/A,N/A
713,14:30,3510,Friday,N/A,0,N/A,N/A,N/A
714,15:00,3510,Friday,N/A,0,N/A,N/A,N/A
715,15:30,3510,Friday,N/A,0,N/A,N/A,N/A
716,16:00,3510,Friday,N/A,0,N/A,N/A,N/A
717,16:30,3510,Friday,N/A,0,N/A,N/A,N/A
718,17:00,3510,Friday,N/A,0,N/A,N/A,N/A
719,17:30,3510,Friday,N/A,0,N/A,N/A,N/A
720,18:00,3510,Friday,N/A,0,N/A,N/A,N/A
721,18:30,3510,Friday,N/A,0,N/A,N/A,N/A
722,19:00,3510,Friday,N/A,0,N/A,N/A,N/A
723,19:30,3510,Friday,N/A,0,N/A,N/A,N/A
724,20:00,3510,Friday,N/A,0,N/A,N/A,N/A
725,20:30,3510,Friday,N/A,0,N/A,N/A,N/A
726,21:00,3510,Friday,N/A,0,N/A,N/A,N/A
727,21:30,3510,Friday,,0,,N/A,N/A
868,8:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
869,8:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
870,9:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
871,9:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
872,10:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
873,10:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
874,11:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
875,11:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
876,12:00,3690,Monday,N/A,0,N/A,N/A,N/A
877,12:30,3690,Monday,N/A,0,N/A,N/A,N/A
878,13:00,3690,Monday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
879,13:30,3690,Monday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
880,14:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
881,14:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
882,15:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
883,15:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
884,16:00,3690,Monday,N/A,0,N/A,N/A,N/A
885,16:30,3690,Monday,N/A,0,N/A,N/A,N/A
886,17:00,3690,Monday,N/A,0,N/A,N/A,N/A
887,17:30,3690,Monday,N/A,0,N/A,N/A,N/A
888,18:00,3690,Monday,N/A,0,N/A,N/A,N/A
889,18:30,3690,Monday,N/A,0,N/A,N/A,N/A
890,19:00,3690,Monday,N/A,0,N/A,N/A,N/A
891,19:30,3690,Monday,N/A,0,N/A,N/A,N/A
892,20:00,3690,Monday,N/A,0,N/A,N/A,N/A
893,20:30,3690,Monday,N/A,0,N/A,N/A,N/A
894,21:00,3690,Monday,N/A,0,N/A,N/A,N/A
895,21:30,3690,Monday,,0,,N/A,N/A
924,8:00,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
925,8:30,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
926,9:00,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
927,9:30,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
928,10:00,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
929,10:30,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
930,11:00,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
931,11:30,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
932,12:00,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
933,12:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
934,13:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
935,13:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
936,14:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
937,14:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
938,15:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
939,15:30,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
940,16:00,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
941,16:30,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
942,17:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
943,17:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
944,18:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
945,18:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
946,19:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
947,19:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
948,20:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
949,20:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
950,21:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
951,21:30,3690,Tuesday,,0,,N/A,N/A
952,8:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
953,8:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
954,9:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
955,9:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
956,10:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
957,10:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
958,11:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
959,11:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
960,12:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
961,12:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
962,13:00,3690,Wednesday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
963,13:30,3690,Wednesday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
964,14:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
965,14:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
966,15:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
967,15:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
968,16:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
969,16:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
970,17:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
971,17:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
972,18:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
973,18:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
974,19:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
975,19:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
976,20:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
977,20:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
978,21:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
979,21:30,3690,Wednesday,,0,,N/A,N/A
896,8:00,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
897,8:30,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
898,9:00,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
899,9:30,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
900,10:00,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
901,10:30,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
902,11:00,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
903,11:30,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
904,12:00,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
905,12:30,3690,Thursday,N/A,0,N/A,N/A,N/A
906,13:00,3690,Thursday,N/A,0,N/A,N/A,N/A
907,13:30,3690,Thursday,N/A,0,N/A,N/A,N/A
908,14:00,3690,Thursday,N/A,0,N/A,N/A,N/A
909,14:30,3690,Thursday,N/A,0,N/A,N/A,N/A
910,15:00,3690,Thursday,N/A,0,N/A,N/A,N/A
911,15:30,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
912,16:00,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
913,16:30,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
914,17:00,3690,Thursday,N/A,0,N/A,N/A,N/A
915,17:30,3690,Thursday,N/A,0,N/A,N/A,N/A
916,18:00,3690,Thursday,N/A,0,N/A,N/A,N/A
917,18:30,3690,Thursday,N/A,0,N/A,N/A,N/A
918,19:00,3690,Thursday,N/A,0,N/A,N/A,N/A
919,19:30,3690,Thursday,N/A,0,N/A,N/A,N/A
920,20:00,3690,Thursday,N/A,0,N/A,N/A,N/A
921,20:30,3690,Thursday,N/A,0,N/A,N/A,N/A
922,21:00,3690,Thursday,N/A,0,N/A,N/A,N/A
923,21:30,3690,Thursday,,0,,N/A,N/A
840,8:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
841,8:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
842,9:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
843,9:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
844,10:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
845,10:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
846,11:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
847,11:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
848,12:00,3690,Friday,N/A,0,N/A,N/A,N/A
849,12:30,3690,Friday,N/A,0,N/A,N/A,N/A
850,13:00,3690,Friday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
851,13:30,3690,Friday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
852,14:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
853,14:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
854,15:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
855,15:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
856,16:00,3690,Friday,N/A,0,N/A,N/A,N/A
857,16:30,3690,Friday,N/A,0,N/A,N/A,N/A
858,17:00,3690,Friday,N/A,0,N/A,N/A,N/A
859,17:30,3690,Friday,N/A,0,N/A,N/A,N/A
860,18:00,3690,Friday,N/A,0,N/A,N/A,N/A
861,18:30,3690,Friday,N/A,0,N/A,N/A,N/A
862,19:00,3690,Friday,N/A,0,N/A,N/A,N/A
863,19:30,3690,Friday,N/A,0,N/A,N/A,N/A
864,20:00,3690,Friday,N/A,0,N/A,N/A,N/A
865,20:30,3690,Friday,N/A,0,N/A,N/A,N/A
866,21:00,3690,Friday,N/A,0,N/A,N/A,N/A
867,21:30,3690,Friday,,0,,N/A,N/A
